flights,departure_lat,departure_lng,arrival_lat,arrival_lng,year,node_dc,urban_group
235,33.385555,120.125275,22.63925,113.8106,2016,0.147126,yrd
234,26.538521,106.800697,23.454392,111.253453,2016,0.471264,none
234,26.683332,100.25,39.124352,117.3461,2016,0.216092,none
234,22.608259,108.172401,28.865,115.900002,2016,0.4,none
233,23.392429,113.298698,36.646822,119.122362,2016,0.675862,prd
233,49.209334,119.830223,40.084152,116.592735,2016,0.14023,none
233,29.5175,108.82917,25.101944,102.929169,2016,0.050575,none
233,25.2181,110.039101,36.525322,102.037537,2016,0.303448,none
233,36.51524,103.620697,29.29777,90.911942,2016,0.436782,none
233,39.124352,117.3461,26.683332,100.25,2016,0.572414,bth
233,23.454392,111.253453,26.538521,106.800697,2016,#N/A,none
233,36.525322,102.037537,25.2181,110.039101,2016,0.257471,none
232,42.159704,118.846745,49.209334,119.830223,2016,0.05977,none
232,27.789482,99.679921,29.71921,106.641602,2016,0.036782,none
231,34.519669,113.840797,38.358264,109.599254,2016,0.478161,none
231,38.358264,109.599254,34.519669,113.840797,2016,0.098851,none
231,36.646822,119.122362,23.392429,113.298698,2016,0.066667,none
230,38.833507,105.668991,39.225406,101.546915,2016,0.036782,none
230,40.55999,109.996902,23.392429,113.298698,2016,0.181609,none
230,23.392429,113.298698,25.2181,110.039101,2016,0.675862,prd
230,23.392429,113.298698,27.797072,114.315487,2016,0.675862,prd
230,36.247454,113.131759,39.124352,117.3461,2016,0.082759,none
230,29.71921,106.641602,27.789482,99.679921,2016,0.696552,none
230,49.209334,119.830223,42.159704,118.846745,2016,0.14023,none
230,45.623402,126.250298,40.084152,116.592735,2016,0.452874,none
230,27.797072,114.315487,36.266102,120.374397,2016,#N/A,none
229,36.51524,103.620697,40.853503,111.826381,2016,0.436782,none
229,40.084152,116.592735,45.623402,126.250298,2016,0.31954,bth
229,39.225406,101.546915,38.833507,105.668991,2016,0.004598,none
229,23.5525,116.505836,36.857208,117.215897,2016,0.245977,none
229,36.857208,117.215897,23.5525,116.505836,2016,0.390805,none
229,39.124352,117.3461,36.247454,113.131759,2016,0.572414,bth
228,23.392429,113.298698,40.55999,109.996902,2016,0.675862,prd
228,29.71921,106.641602,38.96566,121.538597,2016,0.696552,none
228,38.96566,121.538597,29.71921,106.641602,2016,0.441379,none
228,40.853503,111.826381,36.51524,103.620697,2016,0.337931,none
228,46.845709,130.470506,36.266102,120.374397,2016,0.048276,none
228,49.569633,117.337784,40.084152,116.592735,2016,0.071264,none
228,36.266102,120.374397,46.845709,130.470506,2016,0.445977,none
227,40.084152,116.592735,49.569633,117.337784,2016,0.31954,bth
226,40.163706,94.807859,40.084152,116.592735,2016,0.041379,none
226,26.972769,107.990529,26.538521,106.800697,2016,0.05977,none
226,36.266102,120.374397,27.797072,114.315487,2016,0.445977,none
225,40.084152,116.592735,40.163706,94.807859,2016,0.887356,bth
225,27.797072,114.315487,23.392429,113.298698,2016,#N/A,none
223,26.538521,106.800697,28.797781,104.550293,2016,0.471264,none
222,43.996208,125.685303,28.865,115.900002,2016,0.264368,none
222,29.71921,106.641602,34.558077,105.864711,2016,0.696552,none
222,32.851353,103.685263,40.084152,116.592735,2016,0.009195,none
222,28.865,115.900002,43.996208,125.685303,2016,0.324138,none
222,24.204142,109.398889,22.00666,113.376297,2016,0.085057,none
221,39.495789,109.867412,39.124352,117.3461,2016,0.165517,none
221,40.084152,116.592735,32.851353,103.685263,2016,0.887356,bth
221,21.214439,110.358299,30.57852,103.946999,2016,0.154023,none
220,31.986345,116.970474,28.865,115.900002,2016,0.28046,yrd
220,22.00666,113.376297,24.204142,109.398889,2016,0.289655,prd
219,28.865,115.900002,31.986345,116.970474,2016,0.324138,none
219,26.538521,106.800697,26.972769,107.990529,2016,0.471264,none
219,29.730427,118.261088,25.935061,119.6632,2016,0.096552,none
218,30.57852,103.946999,21.214439,110.358299,2016,0.721839,none
218,38.274376,114.694427,39.124352,117.3461,2016,0.337931,bth
218,36.525322,102.037537,26.538521,106.800697,2016,0.257471,none
217,29.71921,106.641602,35.29364,116.353255,2016,0.696552,none
217,23.080913,113.075983,29.730427,118.261088,2016,0.041379,prd
217,26.538521,106.800697,36.525322,102.037537,2016,0.471264,none
217,41.639839,123.483398,35.29364,116.353255,2016,0.445977,none
217,36.266102,120.374397,42.071926,127.609218,2016,0.445977,none
217,34.438157,108.764819,27.300278,105.301392,2016,0.770115,none
217,32.563057,119.718887,28.196667,113.220833,2016,0.137931,yrd
216,27.300278,105.301392,34.438157,108.764819,2016,0.117241,none
216,23.392429,113.298698,32.851353,103.685263,2016,0.675862,prd
216,35.29364,116.353255,41.639839,123.483398,2016,0.137931,none
216,32.851353,103.685263,30.2295,120.434402,2016,0.009195,none
216,39.124352,117.3461,38.274376,114.694427,2016,0.572414,bth
215,28.196667,113.220833,32.563057,119.718887,2016,0.510345,none
215,32.851353,103.685263,23.392429,113.298698,2016,0.009195,none
215,28.865,115.900002,25.2181,110.039101,2016,0.324138,none
215,25.2181,110.039101,28.865,115.900002,2016,0.303448,none
215,40.084152,116.592735,42.032771,125.790631,2016,0.887356,bth
215,42.032771,125.790631,40.084152,116.592735,2016,0.018391,none
215,29.730427,118.261088,40.084152,116.592735,2016,0.096552,none
214,25.935061,119.6632,33.385555,120.125275,2016,0.374713,none
213,34.519669,113.840797,31.428986,104.743592,2016,0.478161,none
213,38.322769,106.393303,22.608259,108.172401,2016,0.331034,none
213,35.29364,116.353255,29.71921,106.641602,2016,0.137931,none
213,31.428986,104.743592,34.519669,113.840797,2016,0.193103,none
213,22.608259,108.172401,38.322769,106.393303,2016,0.4,none
213,39.124352,117.3461,39.495789,109.867412,2016,0.572414,bth
213,36.525322,102.037537,31.742041,118.862,2016,0.257471,none
213,33.385555,120.125275,25.935061,119.6632,2016,0.147126,yrd
212,40.55999,109.996902,38.96566,121.538597,2016,0.181609,none
212,30.2295,120.434402,32.851353,103.685263,2016,0.602299,yrd
212,40.084152,116.592735,29.730427,118.261088,2016,0.31954,bth
212,38.274376,114.694427,29.826679,121.461899,2016,0.337931,bth
212,21.214439,110.358299,31.196099,121.339766,2016,0.154023,none
211,40.084152,116.592735,25.101944,102.929169,2016,0.31954,bth
211,31.742041,118.862,36.525322,102.037537,2016,0.43908,yrd
211,29.730427,118.261088,23.080913,113.075983,2016,0.096552,none
211,34.438157,108.764819,34.82166,102.622647,2016,0.770115,none
211,28.797781,104.550293,26.538521,106.800697,2016,0.091954,none
210,34.519669,113.840797,37.185852,122.234969,2016,0.478161,none
210,34.82166,102.622647,29.29777,90.911942,2016,0.027586,none
210,34.82166,102.622647,34.438157,108.764819,2016,0.027586,none
210,25.101944,102.929169,40.084152,116.592735,2016,0.641379,none
210,29.29777,90.911942,34.82166,102.622647,2016,0.11954,none
210,31.428986,104.743592,22.608259,108.172401,2016,0.193103,none
210,42.071926,127.609218,36.266102,120.374397,2016,0.087356,none
210,29.826679,121.461899,38.274376,114.694427,2016,0.365517,yrd
210,31.196099,121.339766,27.300278,105.301392,2016,0.358621,yrd
210,41.639839,123.483398,37.185852,122.234969,2016,0.445977,none
210,37.185852,122.234969,41.639839,123.483398,2016,0.105747,none
209,30.57852,103.946999,34.571659,118.873596,2016,0.721839,none
209,30.57852,103.946999,32.839466,97.037788,2016,0.721839,none
209,19.934851,110.4589,36.247454,113.131759,2016,0.526437,none
209,36.523888,114.43,30.2295,120.434402,2016,0.078161,bth
209,30.2295,120.434402,43.55666,122.199699,2016,0.602299,yrd
209,45.623402,126.250298,32.563057,119.718887,2016,0.452874,none
209,30.140162,101.741137,29.29777,90.911942,2016,0.018391,none
209,34.571659,118.873596,30.57852,103.946999,2016,0.14023,none
209,34.571659,118.873596,41.639839,123.483398,2016,0.14023,none
209,31.742041,118.862,35.116669,111.039719,2016,0.43908,yrd
209,22.608259,108.172401,31.428986,104.743592,2016,0.4,none
209,41.639839,123.483398,34.571659,118.873596,2016,0.445977,none
209,38.274376,114.694427,38.358264,109.599254,2016,0.337931,bth
209,18.302891,109.412201,32.563057,119.718887,2016,0.335632,none
209,43.55666,122.199699,30.2295,120.434402,2016,0.078161,none
209,37.185852,122.234969,34.519669,113.840797,2016,0.105747,none
209,34.438157,108.764819,37.573264,105.158118,2016,0.770115,none
209,35.116669,111.039719,31.742041,118.862,2016,0.135632,none
209,32.563057,119.718887,18.302891,109.412201,2016,0.137931,yrd
209,37.573264,105.158118,34.438157,108.764819,2016,0.022989,none
208,36.247454,113.131759,19.934851,110.4589,2016,0.082759,none
208,27.91222,120.851898,27.807451,107.250743,2016,0.324138,none
208,27.807451,107.250743,27.91222,120.851898,2016,0.172414,none
207,40.55999,109.996902,30.57852,103.946999,2016,0.181609,none
207,27.300278,105.301392,31.196099,121.339766,2016,0.117241,none
207,38.96566,121.538597,35.29364,116.353255,2016,0.441379,none
207,30.2295,120.434402,40.936111,121.276947,2016,0.602299,yrd
207,35.29364,116.353255,38.96566,121.538597,2016,0.137931,none
207,40.936111,121.276947,30.2295,120.434402,2016,0.036782,none
207,52.918043,122.432117,45.623402,126.250298,2016,0.013793,none
207,31.14337,121.805199,37.684589,111.148478,2016,0.772414,yrd
207,32.563057,119.718887,45.623402,126.250298,2016,0.137931,yrd
207,32.839466,97.037788,30.57852,103.946999,2016,0.013793,none
206,23.392429,113.298698,29.336129,117.181706,2016,0.675862,prd
206,26.721945,112.618057,18.302891,109.412201,2016,0.11954,none
206,26.721945,112.618057,34.438157,108.764819,2016,0.11954,none
206,29.336129,117.181706,23.392429,113.298698,2016,0.055172,none
206,32.150551,112.290802,24.544029,118.127701,2016,0.142529,none
206,34.438157,108.764819,26.721945,112.618057,2016,0.770115,none
206,27.807451,107.250743,30.783751,114.208099,2016,0.172414,none
205,30.57852,103.946999,40.55999,109.996902,2016,0.721839,none
205,38.96566,121.538597,40.55999,109.996902,2016,0.441379,none
205,30.320278,109.485001,30.2295,120.434402,2016,0.068966,none
205,32.879154,115.740674,40.084152,116.592735,2016,0.078161,none
205,38.322769,106.393303,26.538521,106.800697,2016,0.331034,none
205,29.336129,117.181706,30.57852,103.946999,2016,0.055172,none
205,26.538521,106.800697,38.322769,106.393303,2016,0.471264,none
205,40.084152,116.592735,32.879154,115.740674,2016,0.31954,bth
205,31.14337,121.805199,40.025551,124.286598,2016,0.772414,yrd
205,18.302891,109.412201,26.721945,112.618057,2016,0.335632,none
205,30.783751,114.208099,31.428986,104.743592,2016,0.425287,none
205,30.783751,114.208099,27.807451,107.250743,2016,0.425287,none
205,24.544029,118.127701,29.336129,117.181706,2016,0.436782,none
204,30.580776,117.055412,23.392429,113.298698,2016,0.05977,none
204,23.392429,113.298698,30.580776,117.055412,2016,0.675862,prd
204,30.57852,103.946999,25.851667,114.776665,2016,0.721839,none
204,31.91972,119.778603,36.266102,120.374397,2016,0.124138,yrd
204,40.025551,124.286598,31.14337,121.805199,2016,0.018391,none
204,40.025551,124.286598,36.266102,120.374397,2016,0.018391,none
204,37.503772,118.79283,34.438157,108.764819,2016,0.073563,none
204,30.320278,109.485001,34.438157,108.764819,2016,0.068966,none
204,32.879154,115.740674,22.63925,113.8106,2016,0.078161,none
204,19.934851,110.4589,29.030001,105.470001,2016,0.526437,none
204,30.2295,120.434402,30.320278,109.485001,2016,0.602299,yrd
204,30.2295,120.434402,35.116669,111.039719,2016,0.602299,yrd
204,45.623402,126.250298,52.918043,122.432117,2016,0.452874,none
204,25.101944,102.929169,27.540396,100.759709,2016,0.641379,none
204,37.684589,111.148478,31.14337,121.805199,2016,0.064368,none
204,29.030001,105.470001,19.934851,110.4589,2016,0.091954,none
204,29.030001,105.470001,34.438157,108.764819,2016,0.091954,none
204,27.540396,100.759709,25.101944,102.929169,2016,0.013793,none
204,22.63925,113.8106,32.879154,115.740674,2016,0.63908,prd
204,36.266102,120.374397,31.91972,119.778603,2016,0.445977,none
204,36.266102,120.374397,40.025551,124.286598,2016,0.445977,none
204,43.907101,87.474243,35.116669,111.039719,2016,0.337931,none
204,38.358264,109.599254,38.274376,114.694427,2016,0.098851,none
204,34.438157,108.764819,37.503772,118.79283,2016,0.770115,none
204,34.438157,108.764819,30.320278,109.485001,2016,0.770115,none
204,34.438157,108.764819,29.030001,105.470001,2016,0.770115,none
204,24.544029,118.127701,32.150551,112.290802,2016,0.436782,none
204,35.116669,111.039719,30.2295,120.434402,2016,0.135632,none
204,32.839466,97.037788,29.29777,90.911942,2016,0.013793,none
203,28.196667,113.220833,27.807451,107.250743,2016,0.510345,none
203,30.57852,103.946999,27.323463,103.757591,2016,0.721839,none
203,30.2295,120.434402,36.523888,114.43,2016,0.602299,yrd
203,29.932602,122.364994,39.124352,117.3461,2016,0.073563,yrd
203,21.972467,100.76475,25.2181,110.039101,2016,0.085057,none
203,25.2181,110.039101,21.972467,100.76475,2016,0.303448,none
203,31.428986,104.743592,30.783751,114.208099,2016,0.193103,none
203,40.084152,116.592735,38.541918,102.35054,2016,0.31954,bth
203,40.084152,116.592735,24.939379,98.482025,2016,0.887356,bth
203,39.124352,117.3461,29.932602,122.364994,2016,0.572414,bth
203,39.124352,117.3461,33.385555,120.125275,2016,0.572414,bth
203,35.116669,111.039719,43.907101,87.474243,2016,0.135632,none
203,33.385555,120.125275,39.124352,117.3461,2016,0.147126,yrd
203,27.323463,103.757591,26.538521,106.800697,2016,0.045977,none
203,27.807451,107.250743,28.196667,113.220833,2016,0.172414,none
202,30.57852,103.946999,29.336129,117.181706,2016,0.721839,none
202,25.851667,114.776665,24.544029,118.127701,2016,0.124138,none
202,25.673066,116.751646,31.14337,121.805199,2016,0.027586,none
202,29.29777,90.911942,28.797781,104.550293,2016,0.11954,none
202,29.29777,90.911942,32.839466,97.037788,2016,0.11954,none
202,31.14337,121.805199,25.673066,116.751646,2016,0.772414,yrd
202,27.91222,120.851898,22.608259,108.172401,2016,0.324138,none
201,26.25699,105.8774,26.683332,100.25,2016,0.055172,none
201,29.71921,106.641602,36.475595,109.476005,2016,0.696552,none
201,36.475595,109.476005,29.71921,106.641602,2016,0.050575,none
201,29.336129,117.181706,24.544029,118.127701,2016,0.055172,none
201,38.541918,102.35054,40.084152,116.592735,2016,0.022989,none
201,25.851667,114.776665,30.57852,103.946999,2016,0.124138,none
201,22.608259,108.172401,27.91222,120.851898,2016,0.4,none
201,36.857208,117.215897,37.746891,112.628403,2016,0.390805,none
201,37.746891,112.628403,36.857208,117.215897,2016,0.328736,none
200,29.101431,110.447943,36.266102,120.374397,2016,0.154023,none
200,36.523888,114.43,23.392429,113.298698,2016,0.078161,bth
200,35.29364,116.353255,28.196667,113.220833,2016,0.137931,none
200,41.618911,86.138043,45.46725,84.956487,2016,0.101149,none
200,45.46725,84.956487,41.618911,86.138043,2016,0.064368,none
200,26.538521,106.800697,31.428986,104.743592,2016,0.471264,none
200,26.683332,100.25,26.25699,105.8774,2016,0.216092,none
200,31.428986,104.743592,26.538521,106.800697,2016,0.193103,none
200,40.084152,116.592735,37.573264,105.158118,2016,0.887356,bth
200,18.302891,109.412201,28.797781,104.550293,2016,0.335632,none
200,36.266102,120.374397,29.101431,110.447943,2016,0.445977,none
200,43.907101,87.474243,37.573264,105.158118,2016,0.337931,none
200,24.544029,118.127701,25.851667,114.776665,2016,0.436782,none
200,28.797781,104.550293,30.2295,120.434402,2016,0.091954,none
200,28.797781,104.550293,18.302891,109.412201,2016,0.091954,none
200,21.214439,110.358299,30.2295,120.434402,2016,0.154023,none
200,37.573264,105.158118,40.084152,116.592735,2016,0.022989,none
200,37.573264,105.158118,43.907101,87.474243,2016,0.022989,none
199,23.392429,113.298698,36.523888,114.43,2016,0.675862,prd
199,28.196667,113.220833,35.29364,116.353255,2016,0.510345,none
199,45.623402,126.250298,33.385555,120.125275,2016,0.452874,none
199,38.541918,102.35054,39.861578,98.341392,2016,0.022989,none
199,24.544029,118.127701,30.799679,108.426949,2016,0.436782,none
199,33.385555,120.125275,24.544029,118.127701,2016,0.147126,yrd
198,25.935061,119.6632,31.492889,120.424377,2016,0.374713,none
198,40.853503,111.826381,46.200408,122.007318,2016,0.337931,none
198,30.2295,120.434402,28.797781,104.550293,2016,0.602299,yrd
198,30.2295,120.434402,21.214439,110.358299,2016,0.602299,yrd
198,39.861578,98.341392,38.541918,102.35054,2016,0.036782,none
198,25.2181,110.039101,36.51524,103.620697,2016,0.303448,none
198,36.51524,103.620697,25.2181,110.039101,2016,0.436782,none
198,24.939379,98.482025,40.084152,116.592735,2016,0.055172,none
198,31.492889,120.424377,25.935061,119.6632,2016,0.186207,yrd
198,24.544029,118.127701,33.385555,120.125275,2016,0.436782,none
198,33.385555,120.125275,45.623402,126.250298,2016,0.147126,yrd
197,19.934851,110.4589,24.794776,118.593069,2016,0.526437,none
197,24.794776,118.593069,31.986345,116.970474,2016,0.206897,none
196,27.300278,105.301392,22.63925,113.8106,2016,0.117241,none
196,31.986345,116.970474,24.794776,118.593069,2016,0.28046,yrd
196,24.794776,118.593069,19.934851,110.4589,2016,0.206897,none
196,25.2181,110.039101,34.052925,117.554077,2016,0.303448,none
196,22.63925,113.8106,27.300278,105.301392,2016,0.63908,prd
196,34.052925,117.554077,25.2181,110.039101,2016,0.156322,none
196,46.200408,122.007318,40.853503,111.826381,2016,0.027586,none
